file_path,file_type,layer,purpose_in_shadow_os,active_runtime,historical_reference,future_provider_or_n8n,proof_only,route_family,registered,registry_source,has_upstream_pointer,has_downstream_pointer,has_validator_binding,has_schema_or_contract,has_lineage,path_valid,status,gap
runtime_contracts/QUALITY_GATE_CONTRACT.md,.md,RuntimeContract,RuntimeContract,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
runtime_contracts/RESEARCH_GATE_CONTRACT.md,.md,RuntimeContract,RuntimeContract,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
runtime_contracts/ROUTE_DEPENDENCY_EXPANSION_PROTOCOL.md,.md,RuntimeContract,RuntimeContract,true,false,true,false,,false,,false,false,true,true,false,true,NON_RUNTIME,
runtime_contracts/SCRIPT_QUALITY_ENFORCEMENT_CONTRACT.md,.md,RuntimeContract,RuntimeContract,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
runtime_contracts/SEGMENT_LEVEL_REGENERATION_CONTRACT.md,.md,RuntimeContract,RuntimeContract,true,false,true,false,,false,,false,false,true,true,true,true,NON_RUNTIME,
runtime_contracts/SHADOW_OUTPUT_MODE_CONTRACT.md,.md,RuntimeContract,RuntimeContract,true,false,true,false,,false,,false,false,true,true,true,true,NON_RUNTIME,
runtime_contracts/SKILL_SELECTION_CONTRACT.md,.md,RuntimeContract,RuntimeContract,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
runtime_contracts/SOURCE_AWARE_RUNTIME_DECISION_PROTOCOL.md,.md,RuntimeContract,RuntimeContract,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
runtime_contracts/SOURCE_BREADTH_AND_RULE_EVIDENCE_CONTRACT.md,.md,RuntimeContract,RuntimeContract,true,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
runtime_contracts/SOURCE_INTELLIGENCE_AND_WEB_RESEARCH_CONTRACT.md,.md,RuntimeContract,RuntimeContract,true,false,true,false,,false,,false,false,false,true,false,true,NON_RUNTIME,broken path references: registries/directors/skills
runtime_contracts/TASK_EXECUTION_STATE_MACHINE_CONTRACT.md,.md,RuntimeContract,RuntimeContract,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
runtime_contracts/TASK_INTENT_ROUTING_CONTRACT.md,.md,RuntimeContract,RuntimeContract,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
runtime_contracts/TOOLS_CONNECTORS_PLUGINS_ASSESSMENT_CONTRACT.md,.md,RuntimeContract,RuntimeContract,true,false,true,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
runtime_contracts/UNIVERSAL_COMPONENT_CONTRACT_STANDARD.md,.md,RuntimeContract,RuntimeContract,true,false,true,false,activation_triggers:,false,,true,true,true,true,true,true,NON_RUNTIME,broken path references: registries/communication_pointer_registry.yaml.
runtime_contracts/media_packets/EDITING_TIMELINE_PACKET_CONTRACT.md,.md,PacketContract,PacketContract,true,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
runtime_contracts/media_packets/LINEAGE_APPROVAL_PACKET_CONTRACT.md,.md,PacketContract,PacketContract,true,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
runtime_contracts/media_packets/MEDIA_QUALITY_GATE_PACKET_CONTRACT.md,.md,PacketContract,PacketContract,true,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
runtime_contracts/media_packets/MUSIC_SFX_PACKET_CONTRACT.md,.md,PacketContract,PacketContract,true,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
runtime_contracts/media_packets/PROVIDER_HANDOFF_PACKET_CONTRACT.md,.md,PacketContract,PacketContract,true,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
runtime_contracts/media_packets/SCRIPT_SEGMENT_PACKET_CONTRACT.md,.md,PacketContract,PacketContract,true,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
runtime_contracts/media_packets/VIDEO_CONTEXT_PACKET_CONTRACT.md,.md,PacketContract,PacketContract,true,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
runtime_contracts/media_packets/VISUAL_CONTEXT_PACKET_CONTRACT.md,.md,PacketContract,PacketContract,true,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
runtime_contracts/media_packets/VOICE_CONTEXT_PACKET_CONTRACT.md,.md,PacketContract,PacketContract,true,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
schemas/.DS_Store,no_ext,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/analytics/analytics_evolution_packet.schema.yaml,.yaml,Schema,Schema,true,false,true,false,,false,,false,false,true,true,true,true,NON_RUNTIME,
schemas/analytics/audience_feedback_packet.schema.yaml,.yaml,Schema,Schema,true,false,true,false,,false,,false,false,true,true,true,true,NON_RUNTIME,
schemas/analytics/evolution_signal_packet.schema.yaml,.yaml,Schema,Schema,true,false,true,false,,false,,false,false,true,true,false,true,NON_RUNTIME,
schemas/analytics/feedback_insight_packet.schema.yaml,.yaml,Schema,Schema,true,false,true,false,,false,,false,false,true,true,false,true,NON_RUNTIME,
schemas/analytics/performance_analytics_packet.schema.yaml,.yaml,Schema,Schema,true,false,true,false,,false,,false,false,true,true,true,true,NON_RUNTIME,
schemas/analytics/performance_insight_packet.schema.yaml,.yaml,Schema,Schema,true,false,true,false,,false,,false,false,true,true,false,true,NON_RUNTIME,
schemas/dossier/content_dossier.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/dossier/content_dossier_patch.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/governance/audit_event.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/governance/se_approval_queue.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/accessibility_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/acoustics_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/animation_spec_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/asset_brief_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/asset_library_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/assumption_validation_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/audio_accessibility_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/audio_brief_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/audio_performance_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/banner_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/blog_article_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/brand_consistency_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/broll_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/caption_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/causal_inference_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/color_grading_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/color_palette_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/compression_eq_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/context_engineering_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
schemas/packets/context_engineering_result.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,true,true,NON_RUNTIME,
schemas/packets/context_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/dark_mode_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/data_visualization_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/design_brief_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/distribution_plan_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/downstream_resource_prep_plan.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/editing_sequence_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/email_sequence_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/final_script_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/format_coordination_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/icon_set_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/infographic_script_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/intro_outro_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/knowledge_gap_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/layout_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/levels_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/limitations_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/linkedin_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/longitudinal_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m001_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m002_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m003_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m004_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m006_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m007_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m008_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m009_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m010_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m011_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m012_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m013_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m014_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m015_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m016_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m018_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m019_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m020_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m021_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m022_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m023_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m024_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m025_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m026_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m027_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m028_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m029_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m030_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
schemas/packets/m031_packet.schema.json,.json,Schema,Schema,true,false,false,false,,false,,false,false,false,true,false,true,NON_RUNTIME,
